t_hours,T_out_C,T_in_C,T_bed_avg_C
868.25,44.70078975486327,45.0,44.85044906040644
868.5,44.70280854549669,45.0,44.852447705431885
868.75,44.70482661139304,45.0,44.85443277874353
869.0,44.70684410672271,45.0,44.856404284178495
869.25,44.708861213493925,45.0,44.85836222434988
869.5,44.710878134562456,45.0,44.86030660050656
869.75,44.71289508583891,45.0,44.862237412445374
870.0,44.71491228799285,45.0,44.86415465847915
870.25,44.71692995797266,45.0,44.866058335461716
870.5,44.718948300666966,45.0,44.86794843886897
870.75,44.7209675010284,45.0,44.86982496293303
871.0,44.72298771696235,45.0,44.87168790082405
871.25,44.72500907325436,45.0,44.87353724487299
871.5,44.72703165676964,45.0,44.875372986826655
871.75,44.72905551310945,45.0,44.87719511812515
872.0,,,44.8761775320119
872.25,,,44.87515998442505
872.5,,,44.87414247536314
872.75,,,44.873125004824715
873.0,,,44.872107572808304
873.25,,,44.87109017931246
873.5,,,44.870072824335715
873.75,,,44.869055507876624
874.0,,,44.868038229933724
874.25,,,44.867020990505544
874.5,,,44.866003789590636
874.75,,,44.86498662718755
875.0,,,44.86396950329481
875.25,,,44.86295241791097
875.5,,,44.861935371034576
875.75,,,44.86091836266415
876.0,,,44.85990139279826
876.25,,,44.85888446143544
876.5,,,44.857867568574214
876.75,,,44.856850714213145
877.0,,,44.85583389835076
877.25,,,44.85481712098563
877.5,,,44.85380038211626
877.75,,,44.85278368174121
878.0,,,44.85176701985903
878.25,,,44.85075039646826
878.5,,,44.84973381156743
878.75,,,44.848717265155095
879.0,,,44.84770075722979
879.25,,,44.84668428779006
879.5,,,44.84566785683445
879.75,,,44.844651464361505
880.0,,,44.84363511036977
880.25,,,44.84261879485778
880.5,,,44.84160251782408
880.75,,,44.840586279267214
881.0,,,44.83957007918573
881.25,,,44.83855391757817
881.5,,,44.837537794443065
881.75,,,44.83652170977897
882.0,,,44.83550566358443
882.25,,,44.83448965585798
882.5,,,44.833473686598175
882.75,,,44.83245775580355
883.0,,,44.83144186347265
883.25,,,44.830426009604025
883.5,,,44.82941019419621
883.75,,,44.82839441724775
884.0,,,44.82737867875719
884.25,,,44.82636297872308
884.5,,,44.825347317143965
884.75,,,44.82433169401837
885.0,,,44.82331610934486
885.25,,,44.82230056312196
885.5,,,44.82128505534824
885.75,,,44.820269586022235
886.0,,,44.819254155142474
886.25,,,44.81823876270751
886.5,,,44.81722340871589
886.75,,,44.81620809316617
887.0,,,44.815192816056864
887.25,,,44.81417757738655
887.5,,,44.813162377153745
887.75,,,44.81214721535702
888.0,44.666386366784586,45.0,44.81439080351659
888.25,44.66840782919372,45.0,44.81662079712042
888.5,44.670430441548206,45.0,44.81883718843504
888.75,44.67245408359548,45.0,44.82103997053563
889.0,44.67447860136962,45.0,44.82322913753283
889.25,44.67650381310424,45.0,44.82540468475968
889.5,44.67852951621456,45.0,44.82756660891164
889.75,44.68055549508039,45.0,44.82971490813421
890.0,44.682581529331024,45.0,44.83184958205492
890.25,44.68460740231389,45.0,44.833970631758326
890.5,44.68663290942141,45.0,44.83607805970497
890.75,44.68865786595632,45.0,44.83817186959751
891.0,44.69068211423298,45.0,44.84025206619907
891.25,44.69270552964182,45.0,44.842318655110766
891.5,44.69472802544379,45.0,44.84437164251707
891.75,44.696749556110184,45.0,44.846411034908606
892.0,44.6987701190795,45.0,44.84843683879326
892.25,44.70078975486327,45.0,44.85044906040644
892.5,44.70280854549669,45.0,44.852447705431885
892.75,44.70482661139304,45.0,44.85443277874353
893.0,44.70684410672271,45.0,44.856404284178495
893.25,44.708861213493925,45.0,44.85836222434988
893.5,44.710878134562456,45.0,44.86030660050656
893.75,44.71289508583891,45.0,44.862237412445374
894.0,44.71491228799285,45.0,44.86415465847915
894.25,44.71692995797266,45.0,44.866058335461716
894.5,44.718948300666966,45.0,44.86794843886897
894.75,44.7209675010284,45.0,44.86982496293303
895.0,44.72298771696235,45.0,44.87168790082405
895.25,44.72500907325436,45.0,44.87353724487299
895.5,44.72703165676964,45.0,44.875372986826655
895.75,44.72905551310945,45.0,44.87719511812515
896.0,,,44.8761775320119
896.25,,,44.87515998442505
896.5,,,44.87414247536314
896.75,,,44.873125004824715
897.0,,,44.872107572808304
897.25,,,44.87109017931246
897.5,,,44.870072824335715
897.75,,,44.869055507876624
898.0,,,44.868038229933724
898.25,,,44.867020990505544
898.5,,,44.866003789590636
898.75,,,44.86498662718755
899.0,,,44.86396950329481
899.25,,,44.86295241791097
899.5,,,44.861935371034576
899.75,,,44.86091836266415
900.0,,,44.85990139279826
900.25,,,44.85888446143544
900.5,,,44.857867568574214
900.75,,,44.856850714213145
901.0,,,44.85583389835076
901.25,,,44.85481712098563
901.5,,,44.85380038211626
901.75,,,44.85278368174121
902.0,,,44.85176701985903
902.25,,,44.85075039646826
902.5,,,44.84973381156743
902.75,,,44.848717265155095
903.0,,,44.84770075722979
903.25,,,44.84668428779006
903.5,,,44.84566785683445
903.75,,,44.844651464361505
904.0,,,44.84363511036977
904.25,,,44.84261879485778
904.5,,,44.84160251782408
904.75,,,44.840586279267214
905.0,,,44.83957007918573
905.25,,,44.83855391757817
905.5,,,44.837537794443065
905.75,,,44.83652170977897
906.0,,,44.83550566358443
906.25,,,44.83448965585798
906.5,,,44.833473686598175
906.75,,,44.83245775580355
907.0,,,44.83144186347265
907.25,,,44.830426009604025
907.5,,,44.82941019419621
907.75,,,44.82839441724775
908.0,,,44.82737867875719
908.25,,,44.82636297872308
908.5,,,44.825347317143965
908.75,,,44.82433169401837
909.0,,,44.82331610934486
909.25,,,44.82230056312196
909.5,,,44.82128505534824
909.75,,,44.820269586022235
910.0,,,44.819254155142474
910.25,,,44.81823876270751
910.5,,,44.81722340871589
910.75,,,44.81620809316617
911.0,,,44.815192816056864
911.25,,,44.81417757738655
911.5,,,44.813162377153745
911.75,,,44.81214721535702
912.0,44.666386366784586,45.0,44.81439080351659
912.25,44.66840782919372,45.0,44.81662079712042
912.5,44.670430441548206,45.0,44.81883718843504
912.75,44.67245408359548,45.0,44.82103997053563
913.0,44.67447860136962,45.0,44.82322913753283
913.25,44.67650381310424,45.0,44.82540468475968
913.5,44.67852951621456,45.0,44.82756660891164
913.75,44.68055549508039,45.0,44.82971490813421
914.0,44.682581529331024,45.0,44.83184958205492
914.25,44.68460740231389,45.0,44.833970631758326
914.5,44.68663290942141,45.0,44.83607805970497
914.75,44.68865786595632,45.0,44.83817186959751
915.0,44.69068211423298,45.0,44.84025206619907
915.25,44.69270552964182,45.0,44.842318655110766
915.5,44.69472802544379,45.0,44.84437164251707
915.75,44.696749556110184,45.0,44.846411034908606
916.0,44.6987701190795,45.0,44.84843683879326
916.25,44.70078975486327,45.0,44.85044906040644
916.5,44.70280854549669,45.0,44.852447705431885
916.75,44.70482661139304,45.0,44.85443277874353
917.0,44.70684410672271,45.0,44.856404284178495
917.25,44.708861213493925,45.0,44.85836222434988
917.5,44.710878134562456,45.0,44.86030660050656
917.75,44.71289508583891,45.0,44.862237412445374
918.0,44.71491228799285,45.0,44.86415465847915
918.25,44.71692995797266,45.0,44.866058335461716
918.5,44.718948300666966,45.0,44.86794843886897
918.75,44.7209675010284,45.0,44.86982496293303
919.0,44.72298771696235,45.0,44.87168790082405
919.25,44.72500907325436,45.0,44.87353724487299
919.5,44.72703165676964,45.0,44.875372986826655
919.75,44.72905551310945,45.0,44.87719511812515
920.0,,,44.8761775320119
920.25,,,44.87515998442505
920.5,,,44.87414247536314
920.75,,,44.873125004824715
921.0,,,44.872107572808304
921.25,,,44.87109017931246
921.5,,,44.870072824335715
921.75,,,44.869055507876624
922.0,,,44.868038229933724
922.25,,,44.867020990505544
922.5,,,44.866003789590636
922.75,,,44.86498662718755
923.0,,,44.86396950329481
923.25,,,44.86295241791097
923.5,,,44.861935371034576
923.75,,,44.86091836266415
924.0,,,44.85990139279826
924.25,,,44.85888446143544
924.5,,,44.857867568574214
924.75,,,44.856850714213145
925.0,,,44.85583389835076
925.25,,,44.85481712098563
925.5,,,44.85380038211626
925.75,,,44.85278368174121
926.0,,,44.85176701985903
926.25,,,44.85075039646826
926.5,,,44.84973381156743
926.75,,,44.848717265155095
927.0,,,44.84770075722979
927.25,,,44.84668428779006
927.5,,,44.84566785683445
927.75,,,44.844651464361505
928.0,,,44.84363511036977
928.25,,,44.84261879485778
928.5,,,44.84160251782408
928.75,,,44.840586279267214
929.0,,,44.83957007918573
929.25,,,44.83855391757817
929.5,,,44.837537794443065
929.75,,,44.83652170977897
930.0,,,44.83550566358443
930.25,,,44.83448965585798
930.5,,,44.833473686598175
930.75,,,44.83245775580355
931.0,,,44.83144186347265
931.25,,,44.830426009604025
931.5,,,44.82941019419621
931.75,,,44.82839441724775
932.0,,,44.82737867875719
932.25,,,44.82636297872308
932.5,,,44.825347317143965
932.75,,,44.82433169401837
933.0,,,44.82331610934486
933.25,,,44.82230056312196
933.5,,,44.82128505534824
933.75,,,44.820269586022235
934.0,,,44.819254155142474
934.25,,,44.81823876270751
934.5,,,44.81722340871589
934.75,,,44.81620809316617
935.0,,,44.815192816056864
935.25,,,44.81417757738655
935.5,,,44.813162377153745
935.75,,,44.81214721535702
936.0,44.666386366784586,45.0,44.81439080351659
936.25,44.66840782919372,45.0,44.81662079712042
936.5,44.670430441548206,45.0,44.81883718843504
936.75,44.67245408359548,45.0,44.82103997053563
937.0,44.67447860136962,45.0,44.82322913753283
937.25,44.67650381310424,45.0,44.82540468475968
937.5,44.67852951621456,45.0,44.82756660891164
937.75,44.68055549508039,45.0,44.82971490813421
938.0,44.682581529331024,45.0,44.83184958205492
938.25,44.68460740231389,45.0,44.833970631758326
938.5,44.68663290942141,45.0,44.83607805970497
938.75,44.68865786595632,45.0,44.83817186959751
939.0,44.69068211423298,45.0,44.84025206619907
939.25,44.69270552964182,45.0,44.842318655110766
939.5,44.69472802544379,45.0,44.84437164251707
939.75,44.696749556110184,45.0,44.846411034908606
940.0,44.6987701190795,45.0,44.84843683879326
940.25,44.70078975486327,45.0,44.85044906040644
940.5,44.70280854549669,45.0,44.852447705431885
940.75,44.70482661139304,45.0,44.85443277874353
941.0,44.70684410672271,45.0,44.856404284178495
941.25,44.708861213493925,45.0,44.85836222434988
941.5,44.710878134562456,45.0,44.86030660050656
941.75,44.71289508583891,45.0,44.862237412445374
942.0,44.71491228799285,45.0,44.86415465847915
942.25,44.71692995797266,45.0,44.866058335461716
942.5,44.718948300666966,45.0,44.86794843886897
942.75,44.7209675010284,45.0,44.86982496293303
943.0,44.72298771696235,45.0,44.87168790082405
943.25,44.72500907325436,45.0,44.87353724487299
943.5,44.72703165676964,45.0,44.875372986826655
943.75,44.72905551310945,45.0,44.87719511812515
944.0,,,44.8761775320119
944.25,,,44.87515998442505
944.5,,,44.87414247536314
944.75,,,44.873125004824715
945.0,,,44.872107572808304
945.25,,,44.87109017931246
945.5,,,44.870072824335715
945.75,,,44.869055507876624
946.0,,,44.868038229933724
946.25,,,44.867020990505544
946.5,,,44.866003789590636
946.75,,,44.86498662718755
947.0,,,44.86396950329481
947.25,,,44.86295241791097
947.5,,,44.861935371034576
947.75,,,44.86091836266415
948.0,,,44.85990139279826
948.25,,,44.85888446143544
948.5,,,44.857867568574214
948.75,,,44.856850714213145
949.0,,,44.85583389835076
949.25,,,44.85481712098563
949.5,,,44.85380038211626
949.75,,,44.85278368174121
950.0,,,44.85176701985903
950.25,,,44.85075039646826
950.5,,,44.84973381156743
950.75,,,44.848717265155095
951.0,,,44.84770075722979
951.25,,,44.84668428779006
951.5,,,44.84566785683445
951.75,,,44.844651464361505
952.0,,,44.84363511036977
952.25,,,44.84261879485778
952.5,,,44.84160251782408
952.75,,,44.840586279267214
953.0,,,44.83957007918573
953.25,,,44.83855391757817
953.5,,,44.837537794443065
953.75,,,44.83652170977897
954.0,,,44.83550566358443
954.25,,,44.83448965585798
954.5,,,44.833473686598175
954.75,,,44.83245775580355
955.0,,,44.83144186347265
955.25,,,44.830426009604025
955.5,,,44.82941019419621
955.75,,,44.82839441724775
956.0,,,44.82737867875719
956.25,,,44.82636297872308
956.5,,,44.825347317143965
956.75,,,44.82433169401837
957.0,,,44.82331610934486
957.25,,,44.82230056312196
957.5,,,44.82128505534824
957.75,,,44.820269586022235
958.0,,,44.819254155142474
958.25,,,44.81823876270751
958.5,,,44.81722340871589
958.75,,,44.81620809316617
959.0,,,44.815192816056864
959.25,,,44.81417757738655
959.5,,,44.813162377153745
959.75,,,44.81214721535702
960.0,44.666386366784586,45.0,44.81439080351659
960.25,44.66840782919372,45.0,44.81662079712042
960.5,44.670430441548206,45.0,44.81883718843504
960.75,44.67245408359548,45.0,44.82103997053563
961.0,44.67447860136962,45.0,44.82322913753283
961.25,44.67650381310424,45.0,44.82540468475968
961.5,44.67852951621456,45.0,44.82756660891164
961.75,44.68055549508039,45.0,44.82971490813421
962.0,44.682581529331024,45.0,44.83184958205492
962.25,44.68460740231389,45.0,44.833970631758326
962.5,44.68663290942141,45.0,44.83607805970497
962.75,44.68865786595632,45.0,44.83817186959751
963.0,44.69068211423298,45.0,44.84025206619907
963.25,44.69270552964182,45.0,44.842318655110766
963.5,44.69472802544379,45.0,44.84437164251707
963.75,44.696749556110184,45.0,44.846411034908606
964.0,44.6987701190795,45.0,44.84843683879326
964.25,44.70078975486327,45.0,44.85044906040644
964.5,44.70280854549669,45.0,44.852447705431885
964.75,44.70482661139304,45.0,44.85443277874353
965.0,44.70684410672271,45.0,44.856404284178495
965.25,44.708861213493925,45.0,44.85836222434988
965.5,44.710878134562456,45.0,44.86030660050656
965.75,44.71289508583891,45.0,44.862237412445374
966.0,44.71491228799285,45.0,44.86415465847915
966.25,44.71692995797266,45.0,44.866058335461716
966.5,44.718948300666966,45.0,44.86794843886897
966.75,44.7209675010284,45.0,44.86982496293303
967.0,44.72298771696235,45.0,44.87168790082405
967.25,44.72500907325436,45.0,44.87353724487299
967.5,44.72703165676964,45.0,44.875372986826655
967.75,44.72905551310945,45.0,44.87719511812515
968.0,,,44.8761775320119
968.25,,,44.87515998442505
968.5,,,44.87414247536314
968.75,,,44.873125004824715
969.0,,,44.872107572808304
969.25,,,44.87109017931246
969.5,,,44.870072824335715
969.75,,,44.869055507876624
970.0,,,44.868038229933724
970.25,,,44.867020990505544
970.5,,,44.866003789590636
970.75,,,44.86498662718755
971.0,,,44.86396950329481
971.25,,,44.86295241791097
971.5,,,44.861935371034576
971.75,,,44.86091836266415
972.0,,,44.85990139279826
972.25,,,44.85888446143544
972.5,,,44.857867568574214
972.75,,,44.856850714213145
973.0,,,44.85583389835076
973.25,,,44.85481712098563
973.5,,,44.85380038211626
973.75,,,44.85278368174121
974.0,,,44.85176701985903
974.25,,,44.85075039646826
974.5,,,44.84973381156743
974.75,,,44.848717265155095
975.0,,,44.84770075722979
975.25,,,44.84668428779006
975.5,,,44.84566785683445
975.75,,,44.844651464361505
976.0,,,44.84363511036977
976.25,,,44.84261879485778
976.5,,,44.84160251782408
976.75,,,44.840586279267214
977.0,,,44.83957007918573
977.25,,,44.83855391757817
977.5,,,44.837537794443065
977.75,,,44.83652170977897
978.0,,,44.83550566358443
978.25,,,44.83448965585798
978.5,,,44.833473686598175
978.75,,,44.83245775580355
979.0,,,44.83144186347265
979.25,,,44.830426009604025
979.5,,,44.82941019419621
979.75,,,44.82839441724775
980.0,,,44.82737867875719
980.25,,,44.82636297872308
980.5,,,44.825347317143965
980.75,,,44.82433169401837
981.0,,,44.82331610934486
981.25,,,44.82230056312196
981.5,,,44.82128505534824
981.75,,,44.820269586022235
982.0,,,44.819254155142474
982.25,,,44.81823876270751
982.5,,,44.81722340871589
982.75,,,44.81620809316617
983.0,,,44.815192816056864
983.25,,,44.81417757738655
983.5,,,44.813162377153745
983.75,,,44.81214721535702
984.0,44.666386366784586,45.0,44.81439080351659
984.25,44.66840782919372,45.0,44.81662079712042
984.5,44.670430441548206,45.0,44.81883718843504
984.75,44.67245408359548,45.0,44.82103997053563
985.0,44.67447860136962,45.0,44.82322913753283
985.25,44.67650381310424,45.0,44.82540468475968
985.5,44.67852951621456,45.0,44.82756660891164
985.75,44.68055549508039,45.0,44.82971490813421
986.0,44.682581529331024,45.0,44.83184958205492
986.25,44.68460740231389,45.0,44.833970631758326
986.5,44.68663290942141,45.0,44.83607805970497
986.75,44.68865786595632,45.0,44.83817186959751
987.0,44.69068211423298,45.0,44.84025206619907
987.25,44.69270552964182,45.0,44.842318655110766
987.5,44.69472802544379,45.0,44.84437164251707
987.75,44.696749556110184,45.0,44.846411034908606
988.0,44.6987701190795,45.0,44.84843683879326
988.25,44.70078975486327,45.0,44.85044906040644
988.5,44.70280854549669,45.0,44.852447705431885
988.75,44.70482661139304,45.0,44.85443277874353
989.0,44.70684410672271,45.0,44.856404284178495
989.25,44.708861213493925,45.0,44.85836222434988
989.5,44.710878134562456,45.0,44.86030660050656
989.75,44.71289508583891,45.0,44.862237412445374
990.0,44.71491228799285,45.0,44.86415465847915
990.25,44.71692995797266,45.0,44.866058335461716
990.5,44.718948300666966,45.0,44.86794843886897
990.75,44.7209675010284,45.0,44.86982496293303
991.0,44.72298771696235,45.0,44.87168790082405
991.25,44.72500907325436,45.0,44.87353724487299
991.5,44.72703165676964,45.0,44.875372986826655
991.75,44.72905551310945,45.0,44.87719511812515
992.0,,,44.8761775320119
992.25,,,44.87515998442505
992.5,,,44.87414247536314
992.75,,,44.873125004824715
993.0,,,44.872107572808304
993.25,,,44.87109017931246
993.5,,,44.870072824335715
993.75,,,44.869055507876624
994.0,,,44.868038229933724
994.25,,,44.867020990505544
994.5,,,44.866003789590636
994.75,,,44.86498662718755
995.0,,,44.86396950329481
995.25,,,44.86295241791097
995.5,,,44.861935371034576
995.75,,,44.86091836266415
996.0,,,44.85990139279826
996.25,,,44.85888446143544
996.5,,,44.857867568574214
996.75,,,44.856850714213145
997.0,,,44.85583389835076
997.25,,,44.85481712098563
997.5,,,44.85380038211626
997.75,,,44.85278368174121
998.0,,,44.85176701985903
998.25,,,44.85075039646826
998.5,,,44.84973381156743
998.75,,,44.848717265155095
999.0,,,44.84770075722979
999.25,,,44.84668428779006
999.5,,,44.84566785683445
999.75,,,44.844651464361505
1000.0,,,44.84363511036977
1000.25,,,44.84261879485778
1000.5,,,44.84160251782408
1000.75,,,44.840586279267214
1001.0,,,44.83957007918573
1001.25,,,44.83855391757817
1001.5,,,44.837537794443065
1001.75,,,44.83652170977897
1002.0,,,44.83550566358443
1002.25,,,44.83448965585798
1002.5,,,44.833473686598175
1002.75,,,44.83245775580355
1003.0,,,44.83144186347265
1003.25,,,44.830426009604025
1003.5,,,44.82941019419621
1003.75,,,44.82839441724775
1004.0,,,44.82737867875719
1004.25,,,44.82636297872308
1004.5,,,44.825347317143965
1004.75,,,44.82433169401837
1005.0,,,44.82331610934486
1005.25,,,44.82230056312196
1005.5,,,44.82128505534824
1005.75,,,44.820269586022235
1006.0,,,44.819254155142474
1006.25,,,44.81823876270751
1006.5,,,44.81722340871589
1006.75,,,44.81620809316617
1007.0,,,44.815192816056864
1007.25,,,44.81417757738655
1007.5,,,44.813162377153745
1007.75,,,44.81214721535702
1008.0,44.666386366784586,45.0,44.81439080351659
1008.25,44.66840782919372,45.0,44.81662079712042
1008.5,44.670430441548206,45.0,44.81883718843504
1008.75,44.67245408359548,45.0,44.82103997053563
1009.0,44.67447860136962,45.0,44.82322913753283
1009.25,44.67650381310424,45.0,44.82540468475968
1009.5,44.67852951621456,45.0,44.82756660891164
1009.75,44.68055549508039,45.0,44.82971490813421
1010.0,44.682581529331024,45.0,44.83184958205492
1010.25,44.68460740231389,45.0,44.833970631758326
1010.5,44.68663290942141,45.0,44.83607805970497
1010.75,44.68865786595632,45.0,44.83817186959751
1011.0,44.69068211423298,45.0,44.84025206619907
1011.25,44.69270552964182,45.0,44.842318655110766
1011.5,44.69472802544379,45.0,44.84437164251707
1011.75,44.696749556110184,45.0,44.846411034908606
1012.0,44.6987701190795,45.0,44.84843683879326
1012.25,44.70078975486327,45.0,44.85044906040644
1012.5,44.70280854549669,45.0,44.852447705431885
1012.75,44.70482661139304,45.0,44.85443277874353
1013.0,44.70684410672271,45.0,44.856404284178495
1013.25,44.708861213493925,45.0,44.85836222434988
1013.5,44.710878134562456,45.0,44.86030660050656
1013.75,44.71289508583891,45.0,44.862237412445374
1014.0,44.71491228799285,45.0,44.86415465847915
1014.25,44.71692995797266,45.0,44.866058335461716
1014.5,44.718948300666966,45.0,44.86794843886897
1014.75,44.7209675010284,45.0,44.86982496293303
1015.0,44.72298771696235,45.0,44.87168790082405
1015.25,44.72500907325436,45.0,44.87353724487299
1015.5,44.72703165676964,45.0,44.875372986826655
1015.75,44.72905551310945,45.0,44.87719511812515
1016.0,,,44.8761775320119
1016.25,,,44.87515998442505
1016.5,,,44.87414247536314
1016.75,,,44.873125004824715
1017.0,,,44.872107572808304
1017.25,,,44.87109017931246
1017.5,,,44.870072824335715
1017.75,,,44.869055507876624
1018.0,,,44.868038229933724
1018.25,,,44.867020990505544
1018.5,,,44.866003789590636
1018.75,,,44.86498662718755
1019.0,,,44.86396950329481
1019.25,,,44.86295241791097
1019.5,,,44.861935371034576
1019.75,,,44.86091836266415
1020.0,,,44.85990139279826
1020.25,,,44.85888446143544
1020.5,,,44.857867568574214
1020.75,,,44.856850714213145
1021.0,,,44.85583389835076
1021.25,,,44.85481712098563
1021.5,,,44.85380038211626
1021.75,,,44.85278368174121
1022.0,,,44.85176701985903
1022.25,,,44.85075039646826
1022.5,,,44.84973381156743
1022.75,,,44.848717265155095
1023.0,,,44.84770075722979
1023.25,,,44.84668428779006
1023.5,,,44.84566785683445
1023.75,,,44.844651464361505
1024.0,,,44.84363511036977
1024.25,,,44.84261879485778
1024.5,,,44.84160251782408
1024.75,,,44.840586279267214
1025.0,,,44.83957007918573
1025.25,,,44.83855391757817
1025.5,,,44.837537794443065
1025.75,,,44.83652170977897
1026.0,,,44.83550566358443
1026.25,,,44.83448965585798
1026.5,,,44.833473686598175
1026.75,,,44.83245775580355
1027.0,,,44.83144186347265
1027.25,,,44.830426009604025
1027.5,,,44.82941019419621
1027.75,,,44.82839441724775
1028.0,,,44.82737867875719
1028.25,,,44.82636297872308
1028.5,,,44.825347317143965
1028.75,,,44.82433169401837
1029.0,,,44.82331610934486
1029.25,,,44.82230056312196
1029.5,,,44.82128505534824
1029.75,,,44.820269586022235
1030.0,,,44.819254155142474
1030.25,,,44.81823876270751
1030.5,,,44.81722340871589
1030.75,,,44.81620809316617
1031.0,,,44.815192816056864
1031.25,,,44.81417757738655
1031.5,,,44.813162377153745
1031.75,,,44.81214721535702
1032.0,44.666386366784586,45.0,44.81439080351659
1032.25,44.66840782919372,45.0,44.81662079712042
1032.5,44.670430441548206,45.0,44.81883718843504
1032.75,44.67245408359548,45.0,44.82103997053563
1033.0,44.67447860136962,45.0,44.82322913753283
1033.25,44.67650381310424,45.0,44.82540468475968
1033.5,44.67852951621456,45.0,44.82756660891164
1033.75,44.68055549508039,45.0,44.82971490813421
1034.0,44.682581529331024,45.0,44.83184958205492
1034.25,44.68460740231389,45.0,44.833970631758326
1034.5,44.68663290942141,45.0,44.83607805970497
1034.75,44.68865786595632,45.0,44.83817186959751
1035.0,44.69068211423298,45.0,44.84025206619907
1035.25,44.69270552964182,45.0,44.842318655110766
1035.5,44.69472802544379,45.0,44.84437164251707
1035.75,44.696749556110184,45.0,44.846411034908606
1036.0,44.6987701190795,45.0,44.84843683879326
1036.25,44.70078975486327,45.0,44.85044906040644
1036.5,44.70280854549669,45.0,44.852447705431885
1036.75,44.70482661139304,45.0,44.85443277874353
1037.0,44.70684410672271,45.0,44.856404284178495
1037.25,44.708861213493925,45.0,44.85836222434988
1037.5,44.710878134562456,45.0,44.86030660050656
1037.75,44.71289508583891,45.0,44.862237412445374
1038.0,44.71491228799285,45.0,44.86415465847915
1038.25,44.71692995797266,45.0,44.866058335461716
1038.5,44.718948300666966,45.0,44.86794843886897
1038.75,44.7209675010284,45.0,44.86982496293303
1039.0,44.72298771696235,45.0,44.87168790082405
1039.25,44.72500907325436,45.0,44.87353724487299
1039.5,44.72703165676964,45.0,44.875372986826655
1039.75,44.72905551310945,45.0,44.87719511812515
1040.0,,,44.8761775320119
1040.25,,,44.87515998442505
1040.5,,,44.87414247536314
1040.75,,,44.873125004824715
1041.0,,,44.872107572808304
1041.25,,,44.87109017931246
1041.5,,,44.870072824335715
1041.75,,,44.869055507876624
1042.0,,,44.868038229933724
1042.25,,,44.867020990505544
1042.5,,,44.866003789590636
1042.75,,,44.86498662718755
1043.0,,,44.86396950329481
1043.25,,,44.86295241791097
1043.5,,,44.861935371034576
1043.75,,,44.86091836266415
1044.0,,,44.85990139279826
1044.25,,,44.85888446143544
1044.5,,,44.857867568574214
1044.75,,,44.856850714213145
1045.0,,,44.85583389835076
1045.25,,,44.85481712098563
1045.5,,,44.85380038211626
1045.75,,,44.85278368174121
1046.0,,,44.85176701985903
1046.25,,,44.85075039646826
1046.5,,,44.84973381156743
1046.75,,,44.848717265155095
1047.0,,,44.84770075722979
1047.25,,,44.84668428779006
1047.5,,,44.84566785683445
1047.75,,,44.844651464361505
1048.0,,,44.84363511036977
1048.25,,,44.84261879485778
1048.5,,,44.84160251782408
1048.75,,,44.840586279267214
1049.0,,,44.83957007918573
1049.25,,,44.83855391757817
1049.5,,,44.837537794443065
1049.75,,,44.83652170977897
1050.0,,,44.83550566358443
1050.25,,,44.83448965585798
1050.5,,,44.833473686598175
1050.75,,,44.83245775580355
1051.0,,,44.83144186347265
1051.25,,,44.830426009604025
1051.5,,,44.82941019419621
1051.75,,,44.82839441724775
1052.0,,,44.82737867875719
1052.25,,,44.82636297872308
1052.5,,,44.825347317143965
1052.75,,,44.82433169401837
1053.0,,,44.82331610934486
1053.25,,,44.82230056312196
1053.5,,,44.82128505534824
1053.75,,,44.820269586022235
1054.0,,,44.819254155142474
1054.25,,,44.81823876270751
1054.5,,,44.81722340871589
1054.75,,,44.81620809316617
1055.0,,,44.815192816056864
1055.25,,,44.81417757738655
1055.5,,,44.813162377153745
1055.75,,,44.81214721535702
1056.0,44.666386366784586,45.0,44.81439080351659
1056.25,44.66840782919372,45.0,44.81662079712042
1056.5,44.670430441548206,45.0,44.81883718843504
1056.75,44.67245408359548,45.0,44.82103997053563
1057.0,44.67447860136962,45.0,44.82322913753283
1057.25,44.67650381310424,45.0,44.82540468475968
1057.5,44.67852951621456,45.0,44.82756660891164
1057.75,44.68055549508039,45.0,44.82971490813421
1058.0,44.682581529331024,45.0,44.83184958205492
1058.25,44.68460740231389,45.0,44.833970631758326
1058.5,44.68663290942141,45.0,44.83607805970497
1058.75,44.68865786595632,45.0,44.83817186959751
1059.0,44.69068211423298,45.0,44.84025206619907
1059.25,44.69270552964182,45.0,44.842318655110766
1059.5,44.69472802544379,45.0,44.84437164251707
1059.75,44.696749556110184,45.0,44.846411034908606
1060.0,44.6987701190795,45.0,44.84843683879326
1060.25,44.70078975486327,45.0,44.85044906040644
1060.5,44.70280854549669,45.0,44.852447705431885
1060.75,44.70482661139304,45.0,44.85443277874353
1061.0,44.70684410672271,45.0,44.856404284178495
1061.25,44.708861213493925,45.0,44.85836222434988
1061.5,44.710878134562456,45.0,44.86030660050656
1061.75,44.71289508583891,45.0,44.862237412445374
1062.0,44.71491228799285,45.0,44.86415465847915
1062.25,44.71692995797266,45.0,44.866058335461716
1062.5,44.718948300666966,45.0,44.86794843886897
1062.75,44.7209675010284,45.0,44.86982496293303
1063.0,44.72298771696235,45.0,44.87168790082405
1063.25,44.72500907325436,45.0,44.87353724487299
1063.5,44.72703165676964,45.0,44.875372986826655
1063.75,44.72905551310945,45.0,44.87719511812515
1064.0,,,44.8761775320119
1064.25,,,44.87515998442505
1064.5,,,44.87414247536314
